site_id,timestamp,tou_period,price_per_kwh,demand_charge_flag,dynamic_price_event_flag,carbon_intensity
SITE_0006,2023-01-25 21:00:00,shoulder,0.1817,0,0,0.3932
SITE_0006,2023-01-25 22:00:00,shoulder,0.1771,0,0,0.4178
SITE_0006,2023-01-25 23:00:00,off_peak,0.1193,0,0,0.4199
SITE_0006,2023-01-26 00:00:00,off_peak,0.1178,0,0,0.4016
SITE_0006,2023-01-26 01:00:00,off_peak,0.1188,0,0,0.3939
SITE_0006,2023-01-26 02:00:00,off_peak,0.12,0,0,0.4062
SITE_0006,2023-01-26 03:00:00,off_peak,0.1204,0,0,0.4099
SITE_0006,2023-01-26 04:00:00,off_peak,0.12,0,0,0.4394
SITE_0006,2023-01-26 05:00:00,off_peak,0.1188,0,0,0.425
SITE_0006,2023-01-26 06:00:00,shoulder,0.1822,0,0,0.4014
SITE_0006,2023-01-26 07:00:00,shoulder,0.1798,0,0,0.3927
SITE_0006,2023-01-26 08:00:00,peak,0.2479,1,0,0.4086
SITE_0006,2023-01-26 09:00:00,peak,0.2462,1,0,0.3942
SITE_0006,2023-01-26 10:00:00,peak,0.2482,1,0,0.4145
SITE_0006,2023-01-26 11:00:00,peak,0.255,1,0,0.3933
SITE_0006,2023-01-26 12:00:00,shoulder,0.1792,1,0,0.4002
SITE_0006,2023-01-26 13:00:00,shoulder,0.1825,1,0,0.4299
SITE_0006,2023-01-26 14:00:00,shoulder,0.1806,1,0,0.3914
SITE_0006,2023-01-26 15:00:00,shoulder,0.1792,1,0,0.4487
SITE_0006,2023-01-26 16:00:00,shoulder,0.1789,1,0,0.4004
SITE_0006,2023-01-26 17:00:00,peak,0.2455,1,0,0.415
SITE_0006,2023-01-26 18:00:00,peak,0.2538,1,0,0.4364
SITE_0006,2023-01-26 19:00:00,peak,0.2548,1,0,0.3951
SITE_0006,2023-01-26 20:00:00,peak,0.3994,1,1,0.3982
SITE_0006,2023-01-26 21:00:00,shoulder,0.1773,0,0,0.4294
SITE_0006,2023-01-26 22:00:00,shoulder,0.1818,0,0,0.3948
SITE_0006,2023-01-26 23:00:00,off_peak,0.1209,0,0,0.4177
SITE_0006,2023-01-27 00:00:00,off_peak,0.121,0,0,0.4126
SITE_0006,2023-01-27 01:00:00,off_peak,0.122,0,0,0.3887
SITE_0006,2023-01-27 02:00:00,off_peak,0.1222,0,0,0.4024
SITE_0006,2023-01-27 03:00:00,off_peak,0.1211,0,0,0.421
SITE_0006,2023-01-27 04:00:00,off_peak,0.1181,0,0,0.4103
SITE_0006,2023-01-27 05:00:00,off_peak,0.1196,0,0,0.3876
SITE_0006,2023-01-27 06:00:00,shoulder,0.2724,0,1,0.3891
SITE_0006,2023-01-27 07:00:00,shoulder,0.1812,0,0,0.4083
SITE_0006,2023-01-27 08:00:00,peak,0.2524,1,0,0.4067
SITE_0006,2023-01-27 09:00:00,peak,0.246,1,0,0.4177
SITE_0006,2023-01-27 10:00:00,peak,0.2496,1,0,0.4057
SITE_0006,2023-01-27 11:00:00,peak,0.2454,1,0,0.399
SITE_0006,2023-01-27 12:00:00,shoulder,0.1779,1,0,0.4168
SITE_0006,2023-01-27 13:00:00,shoulder,0.1788,1,0,0.4181
SITE_0006,2023-01-27 14:00:00,shoulder,0.1772,1,0,0.4302
SITE_0006,2023-01-27 15:00:00,shoulder,0.1784,1,0,0.3836
SITE_0006,2023-01-27 16:00:00,shoulder,0.1796,1,0,0.4014
SITE_0006,2023-01-27 17:00:00,peak,0.2511,1,0,0.3913
SITE_0006,2023-01-27 18:00:00,peak,0.2486,1,0,0.3889
SITE_0006,2023-01-27 19:00:00,peak,0.2488,1,0,0.4178
SITE_0006,2023-01-27 20:00:00,peak,0.2457,1,0,0.4249
SITE_0006,2023-01-27 21:00:00,shoulder,0.1829,0,0,0.432
SITE_0006,2023-01-27 22:00:00,shoulder,0.1781,0,0,0.3837
SITE_0006,2023-01-27 23:00:00,off_peak,0.1223,0,0,0.423
SITE_0006,2023-01-28 00:00:00,off_peak,0.1188,0,0,0.4028
SITE_0006,2023-01-28 01:00:00,off_peak,0.1209,0,0,0.3683
SITE_0006,2023-01-28 02:00:00,off_peak,0.1201,0,0,0.3895
SITE_0006,2023-01-28 03:00:00,off_peak,0.1203,0,0,0.4131
SITE_0006,2023-01-28 04:00:00,off_peak,0.1216,0,0,0.3991
SITE_0006,2023-01-28 05:00:00,off_peak,0.1189,0,0,0.3993
SITE_0006,2023-01-28 06:00:00,shoulder,0.1801,0,0,0.4209
SITE_0006,2023-01-28 07:00:00,shoulder,0.1774,0,0,0.3989
SITE_0006,2023-01-28 08:00:00,peak,0.2486,1,0,0.3965
SITE_0006,2023-01-28 09:00:00,peak,0.2497,1,0,0.4046
SITE_0006,2023-01-28 10:00:00,peak,0.2515,1,0,0.4111
SITE_0006,2023-01-28 11:00:00,peak,0.2495,1,0,0.4017
SITE_0006,2023-01-28 12:00:00,shoulder,0.1812,1,0,0.4278
SITE_0006,2023-01-28 13:00:00,shoulder,0.1781,1,0,0.4292
SITE_0006,2023-01-28 14:00:00,shoulder,0.1793,1,0,0.3916
SITE_0006,2023-01-28 15:00:00,shoulder,0.1826,1,0,0.4047
SITE_0006,2023-01-28 16:00:00,shoulder,0.1795,1,0,0.4168
SITE_0006,2023-01-28 17:00:00,peak,0.2478,1,0,0.4013
SITE_0006,2023-01-28 18:00:00,peak,0.2507,1,0,0.4209
SITE_0006,2023-01-28 19:00:00,peak,0.2533,1,0,0.3901
SITE_0006,2023-01-28 20:00:00,peak,0.2499,1,0,0.3976
SITE_0006,2023-01-28 21:00:00,shoulder,0.1807,0,0,0.3847
SITE_0006,2023-01-28 22:00:00,shoulder,0.1818,0,0,0.4274
SITE_0006,2023-01-28 23:00:00,off_peak,0.1187,0,0,0.4122
SITE_0006,2023-01-29 00:00:00,off_peak,0.1221,0,0,0.4045
SITE_0006,2023-01-29 01:00:00,off_peak,0.1213,0,0,0.426
SITE_0006,2023-01-29 02:00:00,off_peak,0.1205,0,0,0.4348
SITE_0006,2023-01-29 03:00:00,off_peak,0.1183,0,0,0.4065
SITE_0006,2023-01-29 04:00:00,off_peak,0.1214,0,0,0.412
SITE_0006,2023-01-29 05:00:00,off_peak,0.12,0,0,0.3967
SITE_0006,2023-01-29 06:00:00,shoulder,0.1809,0,0,0.4043
SITE_0006,2023-01-29 07:00:00,shoulder,0.1811,0,0,0.4007
SITE_0006,2023-01-29 08:00:00,peak,0.2507,1,0,0.4095
SITE_0006,2023-01-29 09:00:00,peak,0.249,1,0,0.4068
SITE_0006,2023-01-29 10:00:00,peak,0.2521,1,0,0.4243
SITE_0006,2023-01-29 11:00:00,peak,0.2492,1,0,0.4091
SITE_0006,2023-01-29 12:00:00,shoulder,0.1767,1,0,0.4218
SITE_0006,2023-01-29 13:00:00,shoulder,0.1814,1,0,0.4237
SITE_0006,2023-01-29 14:00:00,shoulder,0.1789,1,0,0.4232
SITE_0006,2023-01-29 15:00:00,shoulder,0.1811,1,0,0.3819
SITE_0006,2023-01-29 16:00:00,shoulder,0.1771,1,0,0.4028
SITE_0006,2023-01-29 17:00:00,peak,0.2495,1,0,0.4467
SITE_0006,2023-01-29 18:00:00,peak,0.2468,1,0,0.4018
SITE_0006,2023-01-29 19:00:00,peak,0.2476,1,0,0.4199
SITE_0006,2023-01-29 20:00:00,peak,0.252,1,0,0.4158
SITE_0006,2023-01-29 21:00:00,shoulder,0.1819,0,0,0.4106
SITE_0006,2023-01-29 22:00:00,shoulder,0.1832,0,0,0.388
SITE_0006,2023-01-29 23:00:00,off_peak,0.1178,0,0,0.4012
SITE_0006,2023-01-30 00:00:00,off_peak,0.1194,0,0,0.3871
SITE_0006,2023-01-30 01:00:00,off_peak,0.1208,0,0,0.4115
SITE_0006,2023-01-30 02:00:00,off_peak,0.1216,0,0,0.3934
SITE_0006,2023-01-30 03:00:00,off_peak,0.1191,0,0,0.4048
SITE_0006,2023-01-30 04:00:00,off_peak,0.1183,0,0,0.4088
SITE_0006,2023-01-30 05:00:00,off_peak,0.1214,0,0,0.3973
SITE_0006,2023-01-30 06:00:00,shoulder,0.1804,0,0,0.3702
SITE_0006,2023-01-30 07:00:00,shoulder,0.1782,0,0,0.3941
SITE_0006,2023-01-30 08:00:00,peak,0.246,1,0,0.4185
SITE_0006,2023-01-30 09:00:00,peak,0.2538,1,0,0.406
SITE_0006,2023-01-30 10:00:00,peak,0.2548,1,0,0.3708
SITE_0006,2023-01-30 11:00:00,peak,0.2535,1,0,0.4177
SITE_0006,2023-01-30 12:00:00,shoulder,0.1817,1,0,0.3891
SITE_0006,2023-01-30 13:00:00,shoulder,0.1795,1,0,0.4128
SITE_0006,2023-01-30 14:00:00,shoulder,0.1822,1,0,0.418
SITE_0006,2023-01-30 15:00:00,shoulder,0.1814,1,0,0.4101
SITE_0006,2023-01-30 16:00:00,shoulder,0.183,1,0,0.3934
SITE_0006,2023-01-30 17:00:00,peak,0.2536,1,0,0.4511
SITE_0006,2023-01-30 18:00:00,peak,0.2532,1,0,0.3929
SITE_0006,2023-01-30 19:00:00,peak,0.2491,1,0,0.4012
SITE_0006,2023-01-30 20:00:00,peak,0.2526,1,0,0.3875
SITE_0006,2023-01-30 21:00:00,shoulder,0.1802,0,0,0.4134
SITE_0006,2023-01-30 22:00:00,shoulder,0.1831,0,0,0.4062
SITE_0006,2023-01-30 23:00:00,off_peak,0.1222,0,0,0.417
SITE_0006,2023-01-31 00:00:00,off_peak,0.1184,0,0,0.4006
SITE_0006,2023-01-31 01:00:00,off_peak,0.1224,0,0,0.4329
SITE_0006,2023-01-31 02:00:00,off_peak,0.1211,0,0,0.3958
SITE_0006,2023-01-31 03:00:00,off_peak,0.1188,0,0,0.4284
SITE_0006,2023-01-31 04:00:00,off_peak,0.1219,0,0,0.4465
SITE_0006,2023-01-31 05:00:00,off_peak,0.1219,0,0,0.4016
SITE_0006,2023-01-31 06:00:00,shoulder,0.1798,0,0,0.371
SITE_0006,2023-01-31 07:00:00,shoulder,0.1822,0,0,0.3728
SITE_0006,2023-01-31 08:00:00,peak,0.2458,1,0,0.3914
SITE_0006,2023-01-31 09:00:00,peak,0.2513,1,0,0.398
SITE_0006,2023-01-31 10:00:00,peak,0.2514,1,0,0.4337
SITE_0006,2023-01-31 11:00:00,peak,0.2468,1,0,0.3953
SITE_0006,2023-01-31 12:00:00,shoulder,0.1806,1,0,0.4039
SITE_0006,2023-01-31 13:00:00,shoulder,0.1808,1,0,0.409
SITE_0006,2023-01-31 14:00:00,shoulder,0.1772,1,0,0.4309
SITE_0006,2023-01-31 15:00:00,shoulder,0.1832,1,0,0.4373
SITE_0006,2023-01-31 16:00:00,shoulder,0.1813,1,0,0.4001
SITE_0006,2023-01-31 17:00:00,peak,0.2515,1,0,0.3984
SITE_0006,2023-01-31 18:00:00,peak,0.255,1,0,0.4225
SITE_0006,2023-01-31 19:00:00,peak,0.2534,1,0,0.4211
SITE_0006,2023-01-31 20:00:00,peak,0.2549,1,0,0.4143
SITE_0006,2023-01-31 21:00:00,shoulder,0.1776,0,0,0.4199
SITE_0006,2023-01-31 22:00:00,shoulder,0.1833,0,0,0.4246
SITE_0006,2023-01-31 23:00:00,off_peak,0.1219,0,0,0.393
SITE_0006,2023-02-01 00:00:00,off_peak,0.122,0,0,0.4199
SITE_0006,2023-02-01 01:00:00,off_peak,0.1196,0,0,0.4089
SITE_0006,2023-02-01 02:00:00,off_peak,0.1187,0,0,0.4288
SITE_0006,2023-02-01 03:00:00,off_peak,0.1201,0,0,0.4048
SITE_0006,2023-02-01 04:00:00,off_peak,0.1194,0,0,0.4204
SITE_0006,2023-02-01 05:00:00,off_peak,0.1192,0,0,0.4077
SITE_0006,2023-02-01 06:00:00,shoulder,0.179,0,0,0.4009
SITE_0006,2023-02-01 07:00:00,shoulder,0.177,0,0,0.3982
SITE_0006,2023-02-01 08:00:00,peak,0.2455,1,0,0.4143
SITE_0006,2023-02-01 09:00:00,peak,0.2453,1,0,0.408
SITE_0006,2023-02-01 10:00:00,peak,0.2455,1,0,0.4326
SITE_0006,2023-02-01 11:00:00,peak,0.2543,1,0,0.4186
SITE_0006,2023-02-01 12:00:00,shoulder,0.1832,1,0,0.4127
SITE_0006,2023-02-01 13:00:00,shoulder,0.1778,1,0,0.3953
SITE_0006,2023-02-01 14:00:00,shoulder,0.18,1,0,0.4121
SITE_0006,2023-02-01 15:00:00,shoulder,0.1811,1,0,0.41
SITE_0006,2023-02-01 16:00:00,shoulder,0.1778,1,0,0.3887
SITE_0006,2023-02-01 17:00:00,peak,0.2489,1,0,0.3905
SITE_0006,2023-02-01 18:00:00,peak,0.2501,1,0,0.3835
SITE_0006,2023-02-01 19:00:00,peak,0.2549,1,0,0.4315
SITE_0006,2023-02-01 20:00:00,peak,0.2509,1,0,0.4103
SITE_0006,2023-02-01 21:00:00,shoulder,0.1822,0,0,0.4071
SITE_0006,2023-02-01 22:00:00,shoulder,0.1783,0,0,0.4108
SITE_0006,2023-02-01 23:00:00,off_peak,0.1206,0,0,0.4106
SITE_0006,2023-02-02 00:00:00,off_peak,0.1222,0,0,0.4014
SITE_0006,2023-02-02 01:00:00,off_peak,0.1183,0,0,0.3887
SITE_0006,2023-02-02 02:00:00,off_peak,0.1183,0,0,0.4224
SITE_0006,2023-02-02 03:00:00,off_peak,0.1188,0,0,0.3919
SITE_0006,2023-02-02 04:00:00,off_peak,0.1199,0,0,0.397
SITE_0006,2023-02-02 05:00:00,off_peak,0.1207,0,0,0.4061
SITE_0006,2023-02-02 06:00:00,shoulder,0.179,0,0,0.4039
SITE_0006,2023-02-02 07:00:00,shoulder,0.1828,0,0,0.3866
SITE_0006,2023-02-02 08:00:00,peak,0.2495,1,0,0.4177
SITE_0006,2023-02-02 09:00:00,peak,0.2532,1,0,0.4048
SITE_0006,2023-02-02 10:00:00,peak,0.2522,1,0,0.4008
SITE_0006,2023-02-02 11:00:00,peak,0.2545,1,0,0.3986
SITE_0006,2023-02-02 12:00:00,shoulder,0.1792,1,0,0.4131
SITE_0006,2023-02-02 13:00:00,shoulder,0.1807,1,0,0.3894
SITE_0006,2023-02-02 14:00:00,shoulder,0.1794,1,0,0.3971
SITE_0006,2023-02-02 15:00:00,shoulder,0.1833,1,0,0.4062
SITE_0006,2023-02-02 16:00:00,shoulder,0.1818,1,0,0.4245
SITE_0006,2023-02-02 17:00:00,peak,0.2462,1,0,0.412
SITE_0006,2023-02-02 18:00:00,peak,0.2497,1,0,0.4165
SITE_0006,2023-02-02 19:00:00,peak,0.2506,1,0,0.412
SITE_0006,2023-02-02 20:00:00,peak,0.2542,1,0,0.4227
SITE_0006,2023-02-02 21:00:00,shoulder,0.1793,0,0,0.4097
SITE_0006,2023-02-02 22:00:00,shoulder,0.1816,0,0,0.4045
SITE_0006,2023-02-02 23:00:00,off_peak,0.1196,0,0,0.4055
SITE_0006,2023-02-03 00:00:00,off_peak,0.1223,0,0,0.418
SITE_0006,2023-02-03 01:00:00,off_peak,0.1214,0,0,0.3952
SITE_0006,2023-02-03 02:00:00,off_peak,0.1192,0,0,0.4031
SITE_0006,2023-02-03 03:00:00,off_peak,0.1224,0,0,0.4295
SITE_0006,2023-02-03 04:00:00,off_peak,0.1219,0,0,0.4005
SITE_0006,2023-02-03 05:00:00,off_peak,0.1188,0,0,0.3877
SITE_0006,2023-02-03 06:00:00,shoulder,0.1833,0,0,0.3906
SITE_0006,2023-02-03 07:00:00,shoulder,0.1776,0,0,0.3926
SITE_0006,2023-02-03 08:00:00,peak,0.2465,1,0,0.4136
SITE_0006,2023-02-03 09:00:00,peak,0.2472,1,0,0.4111
SITE_0006,2023-02-03 10:00:00,peak,0.2487,1,0,0.3918
SITE_0006,2023-02-03 11:00:00,peak,0.2527,1,0,0.4073
SITE_0006,2023-02-03 12:00:00,shoulder,0.1835,1,0,0.3854
SITE_0006,2023-02-03 13:00:00,shoulder,0.1796,1,0,0.4096
SITE_0006,2023-02-03 14:00:00,shoulder,0.1822,1,0,0.4228
SITE_0006,2023-02-03 15:00:00,shoulder,0.1768,1,0,0.4271
SITE_0006,2023-02-03 16:00:00,shoulder,0.1807,1,0,0.4119
SITE_0006,2023-02-03 17:00:00,peak,0.2518,1,0,0.4163
SITE_0006,2023-02-03 18:00:00,peak,0.2466,1,0,0.402
SITE_0006,2023-02-03 19:00:00,peak,0.2488,1,0,0.4255
SITE_0006,2023-02-03 20:00:00,peak,0.2471,1,0,0.413
SITE_0006,2023-02-03 21:00:00,shoulder,0.1804,0,0,0.3977
SITE_0006,2023-02-03 22:00:00,shoulder,0.1799,0,0,0.3954
SITE_0006,2023-02-03 23:00:00,off_peak,0.1188,0,0,0.423
SITE_0006,2023-02-04 00:00:00,off_peak,0.1201,0,0,0.4143
SITE_0006,2023-02-04 01:00:00,off_peak,0.118,0,0,0.4079
SITE_0006,2023-02-04 02:00:00,off_peak,0.1199,0,0,0.4267
SITE_0006,2023-02-04 03:00:00,off_peak,0.1213,0,0,0.4254
SITE_0006,2023-02-04 04:00:00,off_peak,0.1199,0,0,0.4069
SITE_0006,2023-02-04 05:00:00,off_peak,0.1205,0,0,0.3934
SITE_0006,2023-02-04 06:00:00,shoulder,0.1792,0,0,0.4104
SITE_0006,2023-02-04 07:00:00,shoulder,0.1772,0,0,0.421
SITE_0006,2023-02-04 08:00:00,peak,0.2517,1,0,0.4382
SITE_0006,2023-02-04 09:00:00,peak,0.2498,1,0,0.3918
SITE_0006,2023-02-04 10:00:00,peak,0.2476,1,0,0.3928
SITE_0006,2023-02-04 11:00:00,peak,0.2537,1,0,0.4108
SITE_0006,2023-02-04 12:00:00,shoulder,0.1834,1,0,0.4089
SITE_0006,2023-02-04 13:00:00,shoulder,0.1814,1,0,0.4037
SITE_0006,2023-02-04 14:00:00,shoulder,0.1781,1,0,0.4204
SITE_0006,2023-02-04 15:00:00,shoulder,0.1777,1,0,0.3805
SITE_0006,2023-02-04 16:00:00,shoulder,0.1777,1,0,0.4102
SITE_0006,2023-02-04 17:00:00,peak,0.249,1,0,0.4044
SITE_0006,2023-02-04 18:00:00,peak,0.2497,1,0,0.3841
SITE_0006,2023-02-04 19:00:00,peak,0.2533,1,0,0.4186
SITE_0006,2023-02-04 20:00:00,peak,0.2532,1,0,0.4168
SITE_0006,2023-02-04 21:00:00,shoulder,0.1798,0,0,0.4083
SITE_0006,2023-02-04 22:00:00,shoulder,0.2774,0,1,0.3925
SITE_0006,2023-02-04 23:00:00,off_peak,0.1206,0,0,0.4073
SITE_0006,2023-02-05 00:00:00,off_peak,0.1188,0,0,0.4137
SITE_0006,2023-02-05 01:00:00,off_peak,0.1201,0,0,0.4396
SITE_0006,2023-02-05 02:00:00,off_peak,0.1189,0,0,0.4109
SITE_0006,2023-02-05 03:00:00,off_peak,0.1202,0,0,0.4052
SITE_0006,2023-02-05 04:00:00,off_peak,0.1218,0,0,0.4103
SITE_0006,2023-02-05 05:00:00,off_peak,0.1223,0,0,0.4183
SITE_0006,2023-02-05 06:00:00,shoulder,0.1811,0,0,0.4091
SITE_0006,2023-02-05 07:00:00,shoulder,0.1817,0,0,0.4072
SITE_0006,2023-02-05 08:00:00,peak,0.2496,1,0,0.4197
SITE_0006,2023-02-05 09:00:00,peak,0.2485,1,0,0.4031
SITE_0006,2023-02-05 10:00:00,peak,0.2525,1,0,0.3994
SITE_0006,2023-02-05 11:00:00,peak,0.2525,1,0,0.3794
SITE_0006,2023-02-05 12:00:00,shoulder,0.1775,1,0,0.4315
SITE_0006,2023-02-05 13:00:00,shoulder,0.1818,1,0,0.4039
SITE_0006,2023-02-05 14:00:00,shoulder,0.1816,1,0,0.3859
SITE_0006,2023-02-05 15:00:00,shoulder,0.1814,1,0,0.3947
SITE_0006,2023-02-05 16:00:00,shoulder,0.1829,1,0,0.4066
SITE_0006,2023-02-05 17:00:00,peak,0.2518,1,0,0.394
SITE_0006,2023-02-05 18:00:00,peak,0.2468,1,0,0.4037
SITE_0006,2023-02-05 19:00:00,peak,0.2532,1,0,0.4427
SITE_0006,2023-02-05 20:00:00,peak,0.2505,1,0,0.3893
SITE_0006,2023-02-05 21:00:00,shoulder,0.181,0,0,0.3912
SITE_0006,2023-02-05 22:00:00,shoulder,0.1809,0,0,0.3777
SITE_0006,2023-02-05 23:00:00,off_peak,0.1188,0,0,0.4121
SITE_0006,2023-02-06 00:00:00,off_peak,0.1179,0,0,0.4105
SITE_0006,2023-02-06 01:00:00,off_peak,0.1179,0,0,0.4087
SITE_0006,2023-02-06 02:00:00,off_peak,0.1208,0,0,0.4135
SITE_0006,2023-02-06 03:00:00,off_peak,0.1218,0,0,0.4149
SITE_0006,2023-02-06 04:00:00,off_peak,0.1189,0,0,0.4273
SITE_0006,2023-02-06 05:00:00,off_peak,0.12,0,0,0.4193
SITE_0006,2023-02-06 06:00:00,shoulder,0.1801,0,0,0.3957
SITE_0006,2023-02-06 07:00:00,shoulder,0.1821,0,0,0.398
SITE_0006,2023-02-06 08:00:00,peak,0.2537,1,0,0.4083
SITE_0006,2023-02-06 09:00:00,peak,0.2472,1,0,0.4018
SITE_0006,2023-02-06 10:00:00,peak,0.2475,1,0,0.3941
SITE_0006,2023-02-06 11:00:00,peak,0.2466,1,0,0.3994
SITE_0006,2023-02-06 12:00:00,shoulder,0.1802,1,0,0.428
SITE_0006,2023-02-06 13:00:00,shoulder,0.1827,1,0,0.4227
SITE_0006,2023-02-06 14:00:00,shoulder,0.1807,1,0,0.4067
SITE_0006,2023-02-06 15:00:00,shoulder,0.1772,1,0,0.3856
SITE_0006,2023-02-06 16:00:00,shoulder,0.1797,1,0,0.3881
SITE_0006,2023-02-06 17:00:00,peak,0.2507,1,0,0.4269
SITE_0006,2023-02-06 18:00:00,peak,0.2481,1,0,0.3935
SITE_0006,2023-02-06 19:00:00,peak,0.2462,1,0,0.3999
SITE_0006,2023-02-06 20:00:00,peak,0.2514,1,0,0.425
SITE_0006,2023-02-06 21:00:00,shoulder,0.1816,0,0,0.4255
SITE_0006,2023-02-06 22:00:00,shoulder,0.1818,0,0,0.4335
SITE_0006,2023-02-06 23:00:00,off_peak,0.1203,0,0,0.41
SITE_0006,2023-02-07 00:00:00,off_peak,0.1193,0,0,0.3941
SITE_0006,2023-02-07 01:00:00,off_peak,0.1201,0,0,0.3998
SITE_0006,2023-02-07 02:00:00,off_peak,0.1179,0,0,0.4271
SITE_0006,2023-02-07 03:00:00,off_peak,0.1183,0,0,0.393
SITE_0006,2023-02-07 04:00:00,off_peak,0.1184,0,0,0.4132
SITE_0006,2023-02-07 05:00:00,off_peak,0.1177,0,0,0.4163
SITE_0006,2023-02-07 06:00:00,shoulder,0.179,0,0,0.4073
SITE_0006,2023-02-07 07:00:00,shoulder,0.1797,0,0,0.3901
SITE_0006,2023-02-07 08:00:00,peak,0.2476,1,0,0.3974
SITE_0006,2023-02-07 09:00:00,peak,0.2473,1,0,0.3999
SITE_0006,2023-02-07 10:00:00,peak,0.2474,1,0,0.4068
SITE_0006,2023-02-07 11:00:00,peak,0.2481,1,0,0.4282
SITE_0006,2023-02-07 12:00:00,shoulder,0.1764,1,0,0.4081
SITE_0006,2023-02-07 13:00:00,shoulder,0.1829,1,0,0.4342
SITE_0006,2023-02-07 14:00:00,shoulder,0.1798,1,0,0.4071
SITE_0006,2023-02-07 15:00:00,shoulder,0.1775,1,0,0.4162
SITE_0006,2023-02-07 16:00:00,shoulder,0.1815,1,0,0.4215
SITE_0006,2023-02-07 17:00:00,peak,0.2503,1,0,0.4193
SITE_0006,2023-02-07 18:00:00,peak,0.2471,1,0,0.4243
SITE_0006,2023-02-07 19:00:00,peak,0.2529,1,0,0.4168
SITE_0006,2023-02-07 20:00:00,peak,0.2468,1,0,0.4054
SITE_0006,2023-02-07 21:00:00,shoulder,0.1823,0,0,0.42
SITE_0006,2023-02-07 22:00:00,shoulder,0.1804,0,0,0.4167
SITE_0006,2023-02-07 23:00:00,off_peak,0.1187,0,0,0.4162
SITE_0006,2023-02-08 00:00:00,off_peak,0.1177,0,0,0.4216
SITE_0006,2023-02-08 01:00:00,off_peak,0.1202,0,0,0.3897
SITE_0006,2023-02-08 02:00:00,off_peak,0.1205,0,0,0.4084
SITE_0006,2023-02-08 03:00:00,off_peak,0.1195,0,0,0.4229
SITE_0006,2023-02-08 04:00:00,off_peak,0.1211,0,0,0.4197
SITE_0006,2023-02-08 05:00:00,off_peak,0.1183,0,0,0.3805
SITE_0006,2023-02-08 06:00:00,shoulder,0.1823,0,0,0.4329
SITE_0006,2023-02-08 07:00:00,shoulder,0.1828,0,0,0.3945
SITE_0006,2023-02-08 08:00:00,peak,0.2469,1,0,0.4101
SITE_0006,2023-02-08 09:00:00,peak,0.2525,1,0,0.3977
SITE_0006,2023-02-08 10:00:00,peak,0.253,1,0,0.4113
SITE_0006,2023-02-08 11:00:00,peak,0.2475,1,0,0.4105
SITE_0006,2023-02-08 12:00:00,shoulder,0.1791,1,0,0.3839
SITE_0006,2023-02-08 13:00:00,shoulder,0.182,1,0,0.4024
SITE_0006,2023-02-08 14:00:00,shoulder,0.1781,1,0,0.4093
SITE_0006,2023-02-08 15:00:00,shoulder,0.1767,1,0,0.3978
SITE_0006,2023-02-08 16:00:00,shoulder,0.18,1,0,0.4104
SITE_0006,2023-02-08 17:00:00,peak,0.2475,1,0,0.4036
SITE_0006,2023-02-08 18:00:00,peak,0.2485,1,0,0.389
SITE_0006,2023-02-08 19:00:00,peak,0.2541,1,0,0.4284
SITE_0006,2023-02-08 20:00:00,peak,0.2544,1,0,0.418
SITE_0006,2023-02-08 21:00:00,shoulder,0.1811,0,0,0.3918
SITE_0006,2023-02-08 22:00:00,shoulder,0.1814,0,0,0.3941
SITE_0006,2023-02-08 23:00:00,off_peak,0.1222,0,0,0.3865
SITE_0006,2023-02-09 00:00:00,off_peak,0.1206,0,0,0.4116
SITE_0006,2023-02-09 01:00:00,off_peak,0.1218,0,0,0.4269
SITE_0006,2023-02-09 02:00:00,off_peak,0.1196,0,0,0.3955
SITE_0006,2023-02-09 03:00:00,off_peak,0.1204,0,0,0.3841
SITE_0006,2023-02-09 04:00:00,off_peak,0.1202,0,0,0.4109
SITE_0006,2023-02-09 05:00:00,off_peak,0.119,0,0,0.4064
SITE_0006,2023-02-09 06:00:00,shoulder,0.1771,0,0,0.4087
SITE_0006,2023-02-09 07:00:00,shoulder,0.1789,0,0,0.411
SITE_0006,2023-02-09 08:00:00,peak,0.2515,1,0,0.3937
SITE_0006,2023-02-09 09:00:00,peak,0.2481,1,0,0.4269
SITE_0006,2023-02-09 10:00:00,peak,0.2493,1,0,0.3922
SITE_0006,2023-02-09 11:00:00,peak,0.2482,1,0,0.4032
SITE_0006,2023-02-09 12:00:00,shoulder,0.1782,1,0,0.4172
SITE_0006,2023-02-09 13:00:00,shoulder,0.1775,1,0,0.4191
SITE_0006,2023-02-09 14:00:00,shoulder,0.1783,1,0,0.402
SITE_0006,2023-02-09 15:00:00,shoulder,0.1793,1,0,0.3899
SITE_0006,2023-02-09 16:00:00,shoulder,0.181,1,0,0.3945
SITE_0006,2023-02-09 17:00:00,peak,0.2534,1,0,0.3865
SITE_0006,2023-02-09 18:00:00,peak,0.2492,1,0,0.4049
SITE_0006,2023-02-09 19:00:00,peak,0.2475,1,0,0.4157
SITE_0006,2023-02-09 20:00:00,peak,0.2545,1,0,0.4107
SITE_0006,2023-02-09 21:00:00,shoulder,0.178,0,0,0.3999
SITE_0006,2023-02-09 22:00:00,shoulder,0.1794,0,0,0.3888
SITE_0006,2023-02-09 23:00:00,off_peak,0.121,0,0,0.4008
SITE_0006,2023-02-10 00:00:00,off_peak,0.1201,0,0,0.3737
SITE_0006,2023-02-10 01:00:00,off_peak,0.1189,0,0,0.388
