control_event_id,building_id,timestamp_start,timestamp_end,control_type,control_magnitude,trigger_type
CE_7D4BB20590E2,BLDG_51FCF39B49AD,2023-01-12 20:00:00,2023-01-12 21:27:20.734898,hvac_reset,0.052,weather_condition
CE_82690583C2FB,BLDG_51FCF39B49AD,2023-02-05 20:00:00,2023-02-05 21:18:51.691990,hvac_reset,0.18,manual_override
CE_6564B90DF4C1,BLDG_13DD0E04671C,2023-10-29 10:00:00,2023-10-29 11:30:14.569413,hvac_reset,0.331,system_fault
CE_85C22A376259,BLDG_13DD0E04671C,2023-05-30 08:00:00,2023-05-30 11:46:19.457154,load_shedding,0.052,weather_condition
CE_CA75CC02CF4B,BLDG_13DD0E04671C,2023-10-16 20:00:00,2023-10-16 21:47:45.430628,load_shedding,0.067,tariff_response
CE_F06E8DE9B657,BLDG_13DD0E04671C,2023-06-17 17:00:00,2023-06-17 19:23:14.273918,load_shedding,0.22,tariff_response
CE_EBA2BB115552,BLDG_13DD0E04671C,2023-06-17 19:00:00,2023-06-17 20:30:49.700956,load_shedding,0.243,system_fault
CE_B05302F56F49,BLDG_13DD0E04671C,2023-06-26 08:00:00,2023-06-26 11:36:47.316337,load_shedding,0.203,tariff_response
CE_1FEE865941AE,BLDG_13DD0E04671C,2023-04-09 10:00:00,2023-04-09 11:14:23.307080,hvac_reset,0.365,weather_condition
CE_6AA7D6785D0E,BLDG_13DD0E04671C,2023-02-22 11:00:00,2023-02-22 13:56:14.377392,load_shedding,0.217,system_fault
CE_4A544098A85C,BLDG_13DD0E04671C,2023-06-02 17:00:00,2023-06-02 20:48:10.713669,setpoint_adjustment,0.26,tariff_response
CE_A590BBF3FC3C,BLDG_13DD0E04671C,2023-08-07 19:00:00,2023-08-07 21:56:18.735181,hvac_reset,0.221,tariff_response
CE_12F50EB3D7D2,BLDG_0A98FB034BCD,2023-04-01 10:00:00,2023-04-01 11:03:20.165604,setpoint_adjustment,0.143,weather_condition
CE_67CB6776C81F,BLDG_0A98FB034BCD,2023-01-14 17:00:00,2023-01-14 20:50:33.049714,lighting_dimming,0.189,weather_condition
CE_1391FB029122,BLDG_0A98FB034BCD,2023-07-05 08:00:00,2023-07-05 10:47:10.085257,load_shedding,0.075,system_fault
CE_FF6465BC66B9,BLDG_0A98FB034BCD,2023-01-24 20:00:00,2023-01-24 23:59:06.905520,lighting_dimming,0.139,weather_condition
CE_E73EBCCDB188,BLDG_0A98FB034BCD,2023-06-20 10:00:00,2023-06-20 12:59:56.521037,hvac_reset,0.36,tariff_response
CE_1C1537E2C3E5,BLDG_0A98FB034BCD,2023-05-10 09:00:00,2023-05-10 10:16:51.450184,load_shedding,0.11,weather_condition
CE_7DFF9735E9EF,BLDG_0A98FB034BCD,2023-11-04 17:00:00,2023-11-04 20:23:47.979856,load_shedding,0.129,tariff_response
CE_CAF25BD15886,BLDG_0A98FB034BCD,2023-06-14 08:00:00,2023-06-14 08:34:03.990482,lighting_dimming,0.384,manual_override
CE_E243E0EE407B,BLDG_0A98FB034BCD,2023-05-21 19:00:00,2023-05-21 19:33:12.187992,hvac_reset,0.351,system_fault
CE_77A7162DDC08,BLDG_0A98FB034BCD,2023-05-27 09:00:00,2023-05-27 09:31:08.290769,setpoint_adjustment,0.158,tariff_response
CE_02BEEAFDC8AE,BLDG_8F5624D846EF,2023-01-07 20:00:00,2023-01-07 23:15:05.426628,hvac_reset,0.38,manual_override
CE_3C2495A10FEC,BLDG_8F5624D846EF,2023-12-19 18:00:00,2023-12-19 18:59:49.107995,setpoint_adjustment,0.088,manual_override
CE_017363BD589E,BLDG_8F5624D846EF,2023-09-26 17:00:00,2023-09-26 19:57:08.736484,setpoint_adjustment,0.117,system_fault
CE_2561AB1D4555,BLDG_8F5624D846EF,2023-04-11 11:00:00,2023-04-11 12:18:01.253317,hvac_reset,0.211,system_fault
CE_27F3D0DBCD36,BLDG_8F5624D846EF,2023-01-12 18:00:00,2023-01-12 21:12:32.494126,hvac_reset,0.155,weather_condition
CE_7B5008A1197E,BLDG_8F5624D846EF,2023-07-26 08:00:00,2023-07-26 11:52:26.993574,load_shedding,0.184,system_fault
CE_329C8F0D3646,BLDG_8F5624D846EF,2023-10-13 19:00:00,2023-10-13 21:33:16.081831,load_shedding,0.241,tariff_response
CE_DCA01E3633B7,BLDG_8F5624D846EF,2023-04-10 09:00:00,2023-04-10 12:45:12.654596,load_shedding,0.32,system_fault
CE_BA45B289F63C,BLDG_8F5624D846EF,2023-07-12 20:00:00,2023-07-12 22:42:21.353171,hvac_reset,0.364,system_fault
CE_17F5493D0E9A,BLDG_8F5624D846EF,2023-10-13 08:00:00,2023-10-13 09:15:27.996056,lighting_dimming,0.364,tariff_response
CE_D94AC9E3FD70,BLDG_8F5624D846EF,2023-03-08 19:00:00,2023-03-08 21:04:31.897901,load_shedding,0.394,weather_condition
CE_0EFE35C0DB9C,BLDG_4FA9C5254239,2023-10-31 19:00:00,2023-10-31 22:53:52.719364,lighting_dimming,0.192,system_fault
CE_702FDBE47C04,BLDG_4FA9C5254239,2023-09-03 08:00:00,2023-09-03 08:40:34.040603,load_shedding,0.258,manual_override
CE_190739F86925,BLDG_4FA9C5254239,2023-10-30 09:00:00,2023-10-30 10:20:42.052151,load_shedding,0.198,tariff_response
CE_5A47E3AA595D,BLDG_4FA9C5254239,2023-06-26 18:00:00,2023-06-26 21:40:23.204485,hvac_reset,0.118,tariff_response
CE_11DE8CA8BACE,BLDG_4FA9C5254239,2023-07-11 19:00:00,2023-07-11 22:05:54.491304,hvac_reset,0.378,tariff_response
CE_162E7CEB8C27,BLDG_4FA9C5254239,2023-09-18 08:00:00,2023-09-18 08:42:07.713952,setpoint_adjustment,0.347,tariff_response
CE_A046D19369A1,BLDG_4FA9C5254239,2023-07-15 19:00:00,2023-07-15 20:04:48.104533,hvac_reset,0.193,weather_condition
CE_24D1A16C5A58,BLDG_4FA9C5254239,2023-05-16 09:00:00,2023-05-16 12:26:35.049232,lighting_dimming,0.123,manual_override
CE_E3612AFFEA06,BLDG_4FA9C5254239,2023-02-15 19:00:00,2023-02-15 21:29:33.712818,load_shedding,0.368,weather_condition
CE_6065F44B0C69,BLDG_4FA9C5254239,2023-01-11 09:00:00,2023-01-11 11:36:08.385222,setpoint_adjustment,0.238,weather_condition
CE_91E0B19A5210,BLDG_4FA9C5254239,2023-01-20 20:00:00,2023-01-20 23:06:45.607502,load_shedding,0.314,tariff_response
CE_2A35FB1B2680,BLDG_4FA9C5254239,2023-07-02 09:00:00,2023-07-02 09:43:32.828016,setpoint_adjustment,0.335,system_fault
CE_9197D8888167,BLDG_4FA9C5254239,2023-06-04 18:00:00,2023-06-04 21:52:37.235233,lighting_dimming,0.149,weather_condition
CE_A630385080CD,BLDG_4FA9C5254239,2023-06-01 17:00:00,2023-06-01 18:24:08.769188,load_shedding,0.345,tariff_response
CE_884A72AC8F64,BLDG_4FA9C5254239,2023-10-15 18:00:00,2023-10-15 21:53:23.408171,setpoint_adjustment,0.208,tariff_response
CE_CCA0582F2A51,BLDG_4FA9C5254239,2023-03-26 09:00:00,2023-03-26 10:22:48.682276,hvac_reset,0.345,system_fault
CE_976035128443,BLDG_4FA9C5254239,2023-04-30 09:00:00,2023-04-30 11:14:34.493879,hvac_reset,0.051,weather_condition
CE_4D6E11DE7F3B,BLDG_C6B297082F5D,2023-02-26 18:00:00,2023-02-26 19:57:15.794529,hvac_reset,0.303,weather_condition
CE_CF12CBED774D,BLDG_C6B297082F5D,2023-03-04 18:00:00,2023-03-04 19:10:52.036739,hvac_reset,0.264,tariff_response
CE_A8D1817A6871,BLDG_C6B297082F5D,2023-08-27 10:00:00,2023-08-27 13:09:20.847438,load_shedding,0.295,system_fault
CE_8716388B9A11,BLDG_C6B297082F5D,2023-04-29 18:00:00,2023-04-29 21:22:22.587642,setpoint_adjustment,0.232,weather_condition
CE_F4F2F6C984E0,BLDG_C6B297082F5D,2023-02-26 08:00:00,2023-02-26 08:51:21.988711,load_shedding,0.384,weather_condition
CE_5BBD83B59C60,BLDG_C6B297082F5D,2023-04-20 08:00:00,2023-04-20 11:31:19.320792,hvac_reset,0.1,weather_condition
CE_3EF63C6C06E2,BLDG_C6B297082F5D,2023-12-14 08:00:00,2023-12-14 10:26:07.765816,setpoint_adjustment,0.247,system_fault
CE_74EA069E0B52,BLDG_C6B297082F5D,2023-11-22 17:00:00,2023-11-22 19:57:57.426617,setpoint_adjustment,0.308,weather_condition
CE_80260B19D674,BLDG_C6B297082F5D,2023-01-30 20:00:00,2023-01-30 22:14:10.197617,load_shedding,0.149,system_fault
CE_F25F10DF9251,BLDG_C6B297082F5D,2023-07-06 20:00:00,2023-07-06 22:45:11.465212,setpoint_adjustment,0.299,manual_override
CE_5F6F7FB53AED,BLDG_C6B297082F5D,2023-09-09 09:00:00,2023-09-09 10:36:28.576046,load_shedding,0.173,weather_condition
CE_CC6939C55117,BLDG_C6B297082F5D,2023-02-15 17:00:00,2023-02-15 19:14:20.557288,lighting_dimming,0.341,weather_condition
CE_140A8ABFB1C2,BLDG_C6B297082F5D,2023-05-11 10:00:00,2023-05-11 13:29:09.220850,lighting_dimming,0.084,tariff_response
CE_16454156831E,BLDG_C6B297082F5D,2023-05-24 20:00:00,2023-05-24 21:24:28.307816,load_shedding,0.148,weather_condition
CE_268FC8C2681C,BLDG_C6B297082F5D,2023-05-04 10:00:00,2023-05-04 11:29:44.487439,load_shedding,0.301,system_fault
CE_E833883FF79E,BLDG_C6B297082F5D,2023-08-28 18:00:00,2023-08-28 18:51:51.474357,setpoint_adjustment,0.159,manual_override
CE_0DEB8D7B04F9,BLDG_C6B297082F5D,2023-08-27 09:00:00,2023-08-27 11:10:56.661977,setpoint_adjustment,0.28,tariff_response
CE_F240B323E179,BLDG_C6B297082F5D,2023-08-02 08:00:00,2023-08-02 09:21:39.854080,setpoint_adjustment,0.146,tariff_response
CE_787FA7BDA333,BLDG_C6B297082F5D,2023-04-23 19:00:00,2023-04-23 22:09:24.766696,lighting_dimming,0.226,tariff_response
CE_46AFCCD97FE5,BLDG_C6B297082F5D,2023-08-16 10:00:00,2023-08-16 10:47:51.119835,setpoint_adjustment,0.342,manual_override
CE_25B31CA57204,BLDG_C6B297082F5D,2023-01-29 09:00:00,2023-01-29 10:40:55.335340,lighting_dimming,0.336,system_fault
CE_03699D883CB7,BLDG_C6B297082F5D,2023-08-20 19:00:00,2023-08-20 22:31:14.063697,lighting_dimming,0.389,manual_override
CE_E4DCD51431DF,BLDG_C6B297082F5D,2023-12-29 17:00:00,2023-12-29 17:33:54.700657,lighting_dimming,0.075,tariff_response
CE_6E7C80EDA931,BLDG_C6B297082F5D,2023-06-28 20:00:00,2023-06-28 23:49:34.012638,hvac_reset,0.316,tariff_response
CE_18411B5877B2,BLDG_C6B297082F5D,2023-06-01 09:00:00,2023-06-01 09:44:28.391136,setpoint_adjustment,0.196,manual_override
CE_98CA03485396,BLDG_C6B297082F5D,2023-07-04 18:00:00,2023-07-04 18:51:57.444784,lighting_dimming,0.361,manual_override
CE_73DD2A98BAB7,BLDG_C6B297082F5D,2023-07-31 19:00:00,2023-07-31 22:21:39.217292,setpoint_adjustment,0.301,weather_condition
CE_60E012F39A2C,BLDG_C6B297082F5D,2023-08-08 11:00:00,2023-08-08 14:39:59.176059,setpoint_adjustment,0.079,manual_override
CE_ECE27F139861,BLDG_C6B297082F5D,2023-04-27 20:00:00,2023-04-27 23:46:16.272569,hvac_reset,0.356,tariff_response
CE_21DC36F9BF95,BLDG_C6B297082F5D,2023-09-07 19:00:00,2023-09-07 22:00:28.757046,load_shedding,0.371,weather_condition
CE_C2A63F99702B,BLDG_5B49342E24B6,2023-01-08 10:00:00,2023-01-08 11:54:33.828885,hvac_reset,0.051,weather_condition
CE_0F464B1429E5,BLDG_5B49342E24B6,2023-06-09 20:00:00,2023-06-09 23:21:54.945571,load_shedding,0.34,manual_override
CE_51CAC6822EC7,BLDG_5B49342E24B6,2023-06-22 09:00:00,2023-06-22 10:53:40.911925,hvac_reset,0.392,manual_override
CE_AD1DA34E13B3,BLDG_5B49342E24B6,2023-08-02 10:00:00,2023-08-02 11:10:12.620177,hvac_reset,0.276,tariff_response
CE_AAC7B3F1F732,BLDG_5B49342E24B6,2023-01-23 19:00:00,2023-01-23 20:56:51.260816,setpoint_adjustment,0.218,manual_override
CE_BA4F96F7EBC1,BLDG_5B49342E24B6,2023-02-22 18:00:00,2023-02-22 21:05:26.152404,setpoint_adjustment,0.383,manual_override
CE_AB3C7360E1C2,BLDG_5B49342E24B6,2023-07-18 11:00:00,2023-07-18 14:14:28.102301,hvac_reset,0.297,weather_condition
CE_B92A62E2DA61,BLDG_5B49342E24B6,2023-08-04 08:00:00,2023-08-04 10:43:53.196040,lighting_dimming,0.247,tariff_response
CE_3F3BEE027B7E,BLDG_5B49342E24B6,2023-02-10 11:00:00,2023-02-10 13:07:43.150627,load_shedding,0.21,manual_override
CE_CC225714C884,BLDG_5B49342E24B6,2023-02-13 09:00:00,2023-02-13 11:47:18.140622,setpoint_adjustment,0.241,manual_override
CE_2E67A68D8542,BLDG_5B49342E24B6,2023-02-03 09:00:00,2023-02-03 10:06:05.075425,hvac_reset,0.397,manual_override
CE_AFC754A86A66,BLDG_5B49342E24B6,2023-11-02 19:00:00,2023-11-02 21:15:49.910916,hvac_reset,0.111,manual_override
CE_2BA2735F8479,BLDG_5B49342E24B6,2023-10-10 08:00:00,2023-10-10 10:10:38.120303,hvac_reset,0.203,tariff_response
CE_4D274C55C792,BLDG_5B49342E24B6,2023-09-27 11:00:00,2023-09-27 14:07:40.062490,setpoint_adjustment,0.173,tariff_response
CE_AA671DF0D0B9,BLDG_5B49342E24B6,2023-08-23 10:00:00,2023-08-23 11:08:49.147299,hvac_reset,0.102,manual_override
CE_CE90E84D7D32,BLDG_5B49342E24B6,2023-12-18 10:00:00,2023-12-18 11:12:42.507691,setpoint_adjustment,0.293,tariff_response
CE_9DA0EB505EBE,BLDG_5B49342E24B6,2023-02-19 09:00:00,2023-02-19 10:06:33.547013,lighting_dimming,0.104,system_fault
CE_2F27BE0AC63E,BLDG_5B49342E24B6,2023-03-03 10:00:00,2023-03-03 13:44:11.915230,setpoint_adjustment,0.074,system_fault
CE_935195485300,BLDG_5B49342E24B6,2023-02-02 19:00:00,2023-02-02 19:48:33.158534,load_shedding,0.093,weather_condition
CE_685ABFDAFF69,BLDG_5B49342E24B6,2023-03-17 09:00:00,2023-03-17 11:32:34.167178,load_shedding,0.333,weather_condition
CE_110EC893625E,BLDG_5B49342E24B6,2023-07-19 10:00:00,2023-07-19 13:15:07.677436,lighting_dimming,0.198,manual_override
CE_4FB4FBC8E61E,BLDG_5B49342E24B6,2023-04-08 17:00:00,2023-04-08 19:40:20.987717,setpoint_adjustment,0.358,system_fault
CE_78F2DC2B9EB0,BLDG_5B49342E24B6,2023-02-12 10:00:00,2023-02-12 12:16:45.248501,load_shedding,0.258,manual_override
CE_C1C4101868C4,BLDG_5B49342E24B6,2023-01-25 09:00:00,2023-01-25 10:00:05.877167,lighting_dimming,0.282,tariff_response
CE_7C2A510F3B3D,BLDG_5B49342E24B6,2023-03-30 20:00:00,2023-03-30 21:13:16.890155,hvac_reset,0.336,system_fault
CE_69A1B9610958,BLDG_CD80C6ACBFC2,2023-04-05 10:00:00,2023-04-05 12:04:04.671266,lighting_dimming,0.125,weather_condition
CE_2D9C50CA4790,BLDG_CD80C6ACBFC2,2023-07-28 17:00:00,2023-07-28 20:51:14.594456,lighting_dimming,0.301,tariff_response
CE_E932E44E6B6D,BLDG_CD80C6ACBFC2,2023-01-10 18:00:00,2023-01-10 19:31:45.703654,setpoint_adjustment,0.341,tariff_response
CE_7CF351DBB548,BLDG_CD80C6ACBFC2,2023-04-18 19:00:00,2023-04-18 20:20:30.003291,setpoint_adjustment,0.073,system_fault
CE_FB92EB5FF2A8,BLDG_CD80C6ACBFC2,2023-03-02 09:00:00,2023-03-02 12:03:46.141991,hvac_reset,0.055,weather_condition
CE_5D4CC9418862,BLDG_CD80C6ACBFC2,2023-09-17 09:00:00,2023-09-17 11:19:23.936265,setpoint_adjustment,0.38,system_fault
CE_8BDC91F69F1C,BLDG_CD80C6ACBFC2,2023-11-30 09:00:00,2023-11-30 12:57:03.382975,lighting_dimming,0.06,tariff_response
CE_A78D29DFF223,BLDG_CD80C6ACBFC2,2023-05-03 10:00:00,2023-05-03 11:08:24.555672,load_shedding,0.334,tariff_response
CE_26E46815066C,BLDG_CD80C6ACBFC2,2023-02-10 11:00:00,2023-02-10 13:48:26.460559,lighting_dimming,0.241,system_fault
CE_C0E532FA6EB0,BLDG_CD80C6ACBFC2,2023-09-27 10:00:00,2023-09-27 12:31:15.344306,load_shedding,0.305,weather_condition
CE_04E915C6AE12,BLDG_CD80C6ACBFC2,2023-05-06 09:00:00,2023-05-06 10:18:07.038884,hvac_reset,0.153,system_fault
CE_942661D43FF7,BLDG_CD80C6ACBFC2,2023-07-20 17:00:00,2023-07-20 20:41:27.783086,setpoint_adjustment,0.335,manual_override
CE_74103ECFCF09,BLDG_CD80C6ACBFC2,2023-03-01 10:00:00,2023-03-01 12:09:17.271676,setpoint_adjustment,0.396,tariff_response
CE_454A31EE4F48,BLDG_CD80C6ACBFC2,2023-11-03 20:00:00,2023-11-03 22:57:54.897621,hvac_reset,0.215,manual_override
CE_EC11E2291B41,BLDG_CD80C6ACBFC2,2023-05-04 19:00:00,2023-05-04 22:00:26.633401,hvac_reset,0.116,manual_override
CE_DE028A1A51A5,BLDG_CD80C6ACBFC2,2023-10-12 20:00:00,2023-10-12 23:44:34.089339,load_shedding,0.278,system_fault
CE_7262EFA7B542,BLDG_CD80C6ACBFC2,2023-09-27 11:00:00,2023-09-27 14:28:51.712519,hvac_reset,0.13,manual_override
CE_1A6A40020998,BLDG_CD80C6ACBFC2,2023-04-06 19:00:00,2023-04-06 20:20:57.658561,setpoint_adjustment,0.064,manual_override
CE_AB2EF172B488,BLDG_CD80C6ACBFC2,2023-04-02 17:00:00,2023-04-02 20:24:18.690935,load_shedding,0.33,tariff_response
CE_B60C124C2FB2,BLDG_CD80C6ACBFC2,2023-10-29 11:00:00,2023-10-29 13:05:07.604166,lighting_dimming,0.382,manual_override
CE_2DEB38EE2458,BLDG_CD80C6ACBFC2,2023-06-27 19:00:00,2023-06-27 22:01:55.625390,lighting_dimming,0.085,tariff_response
CE_3491F11C9B44,BLDG_CD80C6ACBFC2,2023-12-06 10:00:00,2023-12-06 10:48:41.395324,lighting_dimming,0.274,manual_override
CE_5C258A640CF8,BLDG_CD80C6ACBFC2,2023-01-30 20:00:00,2023-01-30 21:50:14.823737,lighting_dimming,0.384,weather_condition
CE_C9CD01994E88,BLDG_CD80C6ACBFC2,2023-02-22 11:00:00,2023-02-22 14:05:20.702709,hvac_reset,0.38,manual_override
CE_F277E5E286F4,BLDG_CD80C6ACBFC2,2023-02-15 10:00:00,2023-02-15 13:04:27.328713,hvac_reset,0.231,weather_condition
CE_A5BAF51097CF,BLDG_CD80C6ACBFC2,2023-06-27 20:00:00,2023-06-27 21:22:09.780446,setpoint_adjustment,0.164,system_fault
CE_17EE4BE5B2C6,BLDG_A45B5D99DA5C,2023-09-27 08:00:00,2023-09-27 10:02:51.443764,setpoint_adjustment,0.209,system_fault
CE_1A0AF1A09A2D,BLDG_A45B5D99DA5C,2023-10-05 08:00:00,2023-10-05 11:36:23.940714,setpoint_adjustment,0.153,tariff_response
CE_B813277C8A9B,BLDG_A45B5D99DA5C,2023-08-09 20:00:00,2023-08-09 23:50:34.939952,load_shedding,0.184,weather_condition
CE_AD71D1373079,BLDG_A45B5D99DA5C,2023-04-10 11:00:00,2023-04-10 13:04:50.926302,hvac_reset,0.106,tariff_response
CE_753C2FA9294C,BLDG_A45B5D99DA5C,2023-02-10 10:00:00,2023-02-10 11:18:17.152227,lighting_dimming,0.186,manual_override
CE_F03EA62C51AA,BLDG_A45B5D99DA5C,2023-12-19 18:00:00,2023-12-19 20:39:59.646295,load_shedding,0.219,system_fault
CE_C3557278C24A,BLDG_A45B5D99DA5C,2023-03-27 10:00:00,2023-03-27 11:31:30.041180,hvac_reset,0.158,system_fault
CE_8A1E027BDF49,BLDG_A45B5D99DA5C,2023-03-30 20:00:00,2023-03-30 20:48:06.497793,hvac_reset,0.144,system_fault
CE_F31C5C0DE053,BLDG_A45B5D99DA5C,2023-05-23 08:00:00,2023-05-23 08:45:54.242544,hvac_reset,0.23,tariff_response
CE_C7D8CA34DA28,BLDG_A45B5D99DA5C,2023-07-06 08:00:00,2023-07-06 11:10:55.051824,load_shedding,0.369,system_fault
CE_EE3873CF9A44,BLDG_A45B5D99DA5C,2023-12-18 11:00:00,2023-12-18 12:44:15.498105,setpoint_adjustment,0.229,system_fault
CE_826D8D886D33,BLDG_A45B5D99DA5C,2023-09-28 11:00:00,2023-09-28 11:33:59.006277,lighting_dimming,0.081,manual_override
CE_AD2DA6DAAE97,BLDG_A45B5D99DA5C,2023-02-12 10:00:00,2023-02-12 12:05:47.229759,hvac_reset,0.061,weather_condition
CE_E250D41EC3BB,BLDG_A45B5D99DA5C,2023-04-24 18:00:00,2023-04-24 20:49:03.097938,hvac_reset,0.199,system_fault
CE_6E9CBB5D1B2B,BLDG_A45B5D99DA5C,2023-11-21 18:00:00,2023-11-21 19:37:05.518058,hvac_reset,0.22,manual_override
CE_EFA408FE3807,BLDG_A45B5D99DA5C,2023-12-14 08:00:00,2023-12-14 08:33:55.257854,load_shedding,0.302,weather_condition
CE_4B24AA5ADF06,BLDG_A45B5D99DA5C,2023-09-28 18:00:00,2023-09-28 19:52:59.590111,load_shedding,0.124,manual_override
CE_A02244A3C91A,BLDG_A45B5D99DA5C,2023-12-29 11:00:00,2023-12-29 12:34:06.408202,lighting_dimming,0.313,system_fault
CE_19D768A73AD4,BLDG_B0BD29BB0A5C,2023-01-19 08:00:00,2023-01-19 11:09:23.870230,hvac_reset,0.081,tariff_response
CE_1D4235299393,BLDG_B0BD29BB0A5C,2023-12-04 08:00:00,2023-12-04 08:56:31.627191,hvac_reset,0.368,tariff_response
CE_F5F2F15B9929,BLDG_B0BD29BB0A5C,2023-07-12 18:00:00,2023-07-12 19:03:08.425013,load_shedding,0.126,manual_override
CE_A35C6A055D1A,BLDG_B0BD29BB0A5C,2023-04-01 20:00:00,2023-04-01 22:36:59.100599,load_shedding,0.253,manual_override
CE_7D20BECB61E1,BLDG_B0BD29BB0A5C,2023-03-04 08:00:00,2023-03-04 11:46:18.107112,load_shedding,0.272,system_fault
CE_7735EEF8CFC7,BLDG_B0BD29BB0A5C,2023-02-17 09:00:00,2023-02-17 09:55:55.753895,hvac_reset,0.21,weather_condition
CE_1189523D5F73,BLDG_B0BD29BB0A5C,2023-07-03 19:00:00,2023-07-03 21:19:22.664669,lighting_dimming,0.395,tariff_response
CE_DA6F514CF2ED,BLDG_B0BD29BB0A5C,2023-02-25 20:00:00,2023-02-25 20:54:17.330393,setpoint_adjustment,0.232,system_fault
CE_719B1D3BAF9D,BLDG_B0BD29BB0A5C,2023-05-11 17:00:00,2023-05-11 19:31:01.088766,setpoint_adjustment,0.066,system_fault
CE_0AB19FE8637C,BLDG_B0BD29BB0A5C,2023-01-27 09:00:00,2023-01-27 12:29:58.991986,hvac_reset,0.125,tariff_response
CE_D23B711DFB2B,BLDG_B0BD29BB0A5C,2023-05-16 10:00:00,2023-05-16 12:56:12.485351,setpoint_adjustment,0.334,manual_override
CE_17A6861D1B8D,BLDG_B0BD29BB0A5C,2023-05-08 09:00:00,2023-05-08 09:55:53.646760,hvac_reset,0.223,weather_condition
CE_4DC42FCB6C0B,BLDG_B0BD29BB0A5C,2023-08-14 20:00:00,2023-08-14 22:35:49.636066,hvac_reset,0.231,manual_override
CE_7AE36DDA86A0,BLDG_B0BD29BB0A5C,2023-10-01 18:00:00,2023-10-01 21:30:05.484354,setpoint_adjustment,0.131,manual_override
CE_048D9688D9A1,BLDG_B0BD29BB0A5C,2023-10-04 18:00:00,2023-10-04 19:55:40.770068,setpoint_adjustment,0.254,manual_override
CE_C15ABA319EEF,BLDG_B0BD29BB0A5C,2023-07-21 19:00:00,2023-07-21 21:52:12.108092,setpoint_adjustment,0.183,manual_override
CE_231594B8507E,BLDG_B0BD29BB0A5C,2023-10-29 11:00:00,2023-10-29 14:39:08.540929,hvac_reset,0.34,tariff_response
CE_AF48DEBC196E,BLDG_B0BD29BB0A5C,2023-12-13 18:00:00,2023-12-13 18:51:21.637396,load_shedding,0.372,manual_override
CE_BF9AFEDA477A,BLDG_B0BD29BB0A5C,2023-08-07 11:00:00,2023-08-07 14:10:34.322477,setpoint_adjustment,0.337,tariff_response
CE_0450DB2422E8,BLDG_B0BD29BB0A5C,2023-09-07 17:00:00,2023-09-07 19:19:54.706126,load_shedding,0.239,tariff_response
CE_04B03FD6E717,BLDG_B0BD29BB0A5C,2023-04-04 18:00:00,2023-04-04 21:35:14.128614,setpoint_adjustment,0.1,weather_condition
CE_07658CC6CB27,BLDG_B0BD29BB0A5C,2023-12-10 20:00:00,2023-12-10 21:35:21.602055,lighting_dimming,0.116,weather_condition
CE_AAD254E1945B,BLDG_B0BD29BB0A5C,2023-04-10 08:00:00,2023-04-10 10:39:58.910467,lighting_dimming,0.082,weather_condition
CE_63C8041D3E9C,BLDG_B0BD29BB0A5C,2023-06-14 08:00:00,2023-06-14 09:55:59.018071,lighting_dimming,0.236,system_fault
CE_99949B69F93E,BLDG_B0BD29BB0A5C,2023-03-24 18:00:00,2023-03-24 20:30:28.232400,setpoint_adjustment,0.212,system_fault
CE_1F2818D3190C,BLDG_B0BD29BB0A5C,2023-02-10 11:00:00,2023-02-10 14:30:55.925638,load_shedding,0.205,weather_condition
CE_437F07B937AA,BLDG_B0BD29BB0A5C,2023-10-23 08:00:00,2023-10-23 11:06:56.013648,hvac_reset,0.253,tariff_response
CE_606FA5F967D0,BLDG_B0BD29BB0A5C,2023-12-29 18:00:00,2023-12-29 19:12:58.855868,setpoint_adjustment,0.258,system_fault
CE_58E041849D15,BLDG_3B6A296EE843,2023-03-02 11:00:00,2023-03-02 14:32:27.552703,load_shedding,0.111,manual_override
CE_C573E1497C14,BLDG_3B6A296EE843,2023-10-15 19:00:00,2023-10-15 21:38:17.445942,lighting_dimming,0.223,system_fault
CE_8880184D0161,BLDG_3B6A296EE843,2023-06-20 18:00:00,2023-06-20 19:50:31.682004,lighting_dimming,0.258,tariff_response
CE_57C0EE8F02FA,BLDG_3B6A296EE843,2023-10-12 18:00:00,2023-10-12 21:46:46.736579,setpoint_adjustment,0.299,manual_override
CE_86D3E7FB9D68,BLDG_3B6A296EE843,2023-12-02 18:00:00,2023-12-02 21:47:38.733198,load_shedding,0.107,tariff_response
CE_B6C0B4637006,BLDG_3B6A296EE843,2023-11-20 11:00:00,2023-11-20 14:14:37.442599,load_shedding,0.383,tariff_response
CE_32F624C2298F,BLDG_3B6A296EE843,2023-12-02 19:00:00,2023-12-02 21:20:52.771953,load_shedding,0.116,tariff_response
CE_C73797934FDB,BLDG_3B6A296EE843,2023-03-06 11:00:00,2023-03-06 14:31:22.958864,hvac_reset,0.206,tariff_response
CE_C5833108F7B2,BLDG_3B6A296EE843,2023-04-24 17:00:00,2023-04-24 20:53:20.554281,setpoint_adjustment,0.188,tariff_response
CE_D969BF27426C,BLDG_3B6A296EE843,2023-03-31 18:00:00,2023-03-31 19:54:32.635266,load_shedding,0.068,manual_override
CE_BC87C3324FA7,BLDG_3B6A296EE843,2023-09-28 17:00:00,2023-09-28 19:48:55.725831,lighting_dimming,0.398,tariff_response
CE_B6E21C75B094,BLDG_3B6A296EE843,2023-09-17 11:00:00,2023-09-17 11:32:40.840094,hvac_reset,0.177,manual_override
